number,value,datetime_start,datetime_complete,duration,params_boosting_type,params_device_type,params_drop_correlated,params_drop_rate,params_feature_selection,params_gpu_use_dp,params_learning_rate,params_max_bin,params_max_depth,params_min_child_samples,params_min_split_gain,params_num_leaves,params_number_features,params_reg_alpha,params_reg_lambda,params_subsample,params_subsample_freq,user_attrs_Pipeline,user_attrs_drop_correlated,user_attrs_feature_selection,user_attrs_number_features,user_attrs_outlier_indicator,user_attrs_scaling_indicator,user_attrs_train_mean_ae,user_attrs_train_median_ae,user_attrs_train_rmse,user_attrs_val_mean_ae,user_attrs_val_median_ae,user_attrs_val_rmse,state
10,84.58366466403213,2022-10-24 18:39:21.161425,2022-10-24 18:39:35.384589,0 days 00:00:14.223164,dart,gpu,no,0.014550361158888428,ANOVA,False,0.022679407939439525,63,10,66,0.86320583148023,753,6.0,0.3944041057812969,1.6298524771506977,0.953890889745239,1,"Pipeline(memory='Caching',
         steps=[['rare_data',
                 RareLabelEncoder(variables=['NAME', 'ZONE', 'Brand', 'MC'])],
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['nominal_encoding',
                 CatBoostEncodingTransformer(columns=['NAME', 'ZONE', 'Brand',
                                                      'MC'])],
                ['Cyclic_encoding',
                 CatBoostEncodingTransformer(columns=['Fdate_mo...
                                             model=LGBMRegressor(boosting_type='dart',
                                                                 device_type='gpu',
                                                                 drop_rate=0.014550361158888428,
                                                                 drop_seed=120,
                                                                 gpu_use_dp=False,
                                                                 learning_rate=0.022679407939439525,
                                                                 max_bin=63,
                                                                 max_depth=10,
                                                                 min_child_samples=66,
                                                                 min_split_gain=0.86320583148023,
                                                                 num_leaves=753,
                                                                 random_state=120,
                                                                 reg_alpha=0.3944041057812969,
                                                                 reg_lambda=1.6298524771506977,
                                                                 subsample=0.953890889745239,
                                                                 subsample_freq=1),
                                             number=6))])",no,ANOVA,6.0,retained,no,34.08868248967326,19.4691507580341,83.8955347930662,34.26427738643766,19.48967748313706,84.58366466403213,COMPLETE
11,65.69837660099812,2022-10-24 18:39:35.572091,2022-10-24 18:39:47.005457,0 days 00:00:11.433366,gbdt,gpu,yes,,ANOVA,False,0.1946824255617147,63,6,34,2.166685481367052,2029,18.0,0.41586714492449167,13.96942005556948,0.5166231583954126,10,"Pipeline(memory='Caching',
         steps=[['rare_data',
                 RareLabelEncoder(variables=['NAME', 'ZONE', 'Brand', 'MC'])],
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['nominal_encoding',
                 CatBoostEncodingTransformer(columns=['NAME', 'ZONE', 'Brand',
                                                      'MC'])],
                ['Cyclic_encoding',
                 CatBoostEncodingTransformer(columns=['Fdate_mo...
                                             method='ANOVA',
                                             model=LGBMRegressor(device_type='gpu',
                                                                 drop_rate=None,
                                                                 drop_seed=120,
                                                                 gpu_use_dp=False,
                                                                 learning_rate=0.1946824255617147,
                                                                 max_bin=63,
                                                                 max_depth=6,
                                                                 min_child_samples=34,
                                                                 min_split_gain=2.166685481367052,
                                                                 num_leaves=2029,
                                                                 random_state=120,
                                                                 reg_alpha=0.41586714492449167,
                                                                 reg_lambda=13.96942005556948,
                                                                 subsample=0.5166231583954126,
                                                                 subsample_freq=10),
                                             number=18))])",yes,ANOVA,18.0,retained,no,16.170859316797277,4.877954552057949,56.44679211405082,17.811377118155317,4.989437942121878,65.69837660099812,COMPLETE
12,66.25335941321305,2022-10-24 18:39:47.191049,2022-10-24 18:40:28.722072,0 days 00:00:41.531023,gbdt,gpu,,,FeatureWiz,False,0.10337116991944918,63,11,47,0.8453985295070593,247,,1.0072549047664303,5.030913491649555,0.6807049768028572,4,"Pipeline(memory='Caching',
         steps=[['rare_data',
                 RareLabelEncoder(variables=['NAME', 'ZONE', 'Brand', 'MC'])],
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['nominal_encoding',
                 CatBoostEncodingTransformer(columns=['NAME', 'ZONE', 'Brand',
                                                      'MC'])],
                ['Cyclic_encoding',
                 CatBoostEncodingTransformer(columns=['Fdate_mo...
                                             method='FeatureWiz',
                                             model=LGBMRegressor(device_type='gpu',
                                                                 drop_rate=None,
                                                                 drop_seed=120,
                                                                 gpu_use_dp=False,
                                                                 learning_rate=0.10337116991944918,
                                                                 max_bin=63,
                                                                 max_depth=11,
                                                                 min_child_samples=47,
                                                                 min_split_gain=0.8453985295070593,
                                                                 num_leaves=247,
                                                                 random_state=120,
                                                                 reg_alpha=1.0072549047664303,
                                                                 reg_lambda=5.030913491649555,
                                                                 subsample=0.6807049768028572,
                                                                 subsample_freq=4)))])",no,FeatureWiz,,retained,no,15.337171263567244,4.022211507033865,58.63152544144835,17.152101330383584,4.3183635219358445,66.25335941321305,COMPLETE
13,64.38882217864158,2022-10-24 18:40:28.899913,2022-10-24 18:40:43.745106,0 days 00:00:14.845193,gbdt,gpu,yes,,ANOVA,False,0.1110354951085314,63,8,11,1.3855531220225683,735,17.0,0.16088777357549003,78.39526773677822,0.512873939530413,4,"Pipeline(memory='Caching',
         steps=[['rare_data',
                 RareLabelEncoder(variables=['NAME', 'ZONE', 'Brand', 'MC'])],
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['nominal_encoding',
                 CatBoostEncodingTransformer(columns=['NAME', 'ZONE', 'Brand',
                                                      'MC'])],
                ['Cyclic_encoding',
                 CatBoostEncodingTransformer(columns=['Fdate_mo...
                                             method='ANOVA',
                                             model=LGBMRegressor(device_type='gpu',
                                                                 drop_rate=None,
                                                                 drop_seed=120,
                                                                 gpu_use_dp=False,
                                                                 learning_rate=0.1110354951085314,
                                                                 max_bin=63,
                                                                 max_depth=8,
                                                                 min_child_samples=11,
                                                                 min_split_gain=1.3855531220225683,
                                                                 num_leaves=735,
                                                                 random_state=120,
                                                                 reg_alpha=0.16088777357549003,
                                                                 reg_lambda=78.39526773677822,
                                                                 subsample=0.512873939530413,
                                                                 subsample_freq=4),
                                             number=17))])",yes,ANOVA,17.0,retained,no,15.75578856731813,4.4886692997148545,58.288143010304765,16.94512812527294,4.604506945767656,64.38882217864158,COMPLETE
14,64.54190797359217,2022-10-24 18:40:43.930050,2022-10-24 18:41:08.353285,0 days 00:00:24.423235,gbdt,gpu,yes,,MutualInformation,False,0.07477318676182282,63,8,20,7.3304503420785885,1228,17.0,0.19134381417910518,45.38113242147356,0.5294964025990753,3,"Pipeline(memory='Caching',
         steps=[['rare_data',
                 RareLabelEncoder(variables=['NAME', 'ZONE', 'Brand', 'MC'])],
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['nominal_encoding',
                 CatBoostEncodingTransformer(columns=['NAME', 'ZONE', 'Brand',
                                                      'MC'])],
                ['Cyclic_encoding',
                 CatBoostEncodingTransformer(columns=['Fdate_mo...
                                             method='MutualInformation',
                                             model=LGBMRegressor(device_type='gpu',
                                                                 drop_rate=None,
                                                                 drop_seed=120,
                                                                 gpu_use_dp=False,
                                                                 learning_rate=0.07477318676182282,
                                                                 max_bin=63,
                                                                 max_depth=8,
                                                                 min_split_gain=7.3304503420785885,
                                                                 num_leaves=1228,
                                                                 random_state=120,
                                                                 reg_alpha=0.19134381417910518,
                                                                 reg_lambda=45.38113242147356,
                                                                 subsample=0.5294964025990753,
                                                                 subsample_freq=3),
                                             number=17))])",yes,MutualInformation,17.0,retained,no,16.054626235188874,4.495401538757772,59.78457744527544,16.99936592836633,4.574897193398273,64.54190797359217,COMPLETE
15,65.72762552382925,2022-10-24 18:41:08.534359,2022-10-24 18:41:24.723310,0 days 00:00:16.188951,gbdt,gpu,yes,,ANOVA,False,0.1898453138223428,63,9,24,0.6470702575710915,1367,15.0,0.1036166646430542,28.111117414811748,0.6320090560924484,3,"Pipeline(memory='Caching',
         steps=[['rare_data',
                 RareLabelEncoder(variables=['NAME', 'ZONE', 'Brand', 'MC'])],
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['nominal_encoding',
                 CatBoostEncodingTransformer(columns=['NAME', 'ZONE', 'Brand',
                                                      'MC'])],
                ['Cyclic_encoding',
                 CatBoostEncodingTransformer(columns=['Fdate_mo...
                                             method='ANOVA',
                                             model=LGBMRegressor(device_type='gpu',
                                                                 drop_rate=None,
                                                                 drop_seed=120,
                                                                 gpu_use_dp=False,
                                                                 learning_rate=0.1898453138223428,
                                                                 max_bin=63,
                                                                 max_depth=9,
                                                                 min_child_samples=24,
                                                                 min_split_gain=0.6470702575710915,
                                                                 num_leaves=1367,
                                                                 random_state=120,
                                                                 reg_alpha=0.1036166646430542,
                                                                 reg_lambda=28.111117414811748,
                                                                 subsample=0.6320090560924484,
                                                                 subsample_freq=3),
                                             number=15))])",yes,ANOVA,15.0,retained,no,14.443883941956129,4.239174802006016,50.96177554760786,17.475377868566653,4.478608955978052,65.72762552382925,COMPLETE
16,65.6896626467052,2022-10-24 18:41:24.898921,2022-10-24 18:42:00.357376,0 days 00:00:35.458455,gbdt,gpu,,,FeatureWiz,False,0.05839371330872053,63,6,17,0.6513291622847881,644,,2.003101175922368,64.04530018523234,0.5905424416170703,5,"Pipeline(memory='Caching',
         steps=[['rare_data',
                 RareLabelEncoder(variables=['NAME', 'ZONE', 'Brand', 'MC'])],
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['nominal_encoding',
                 CatBoostEncodingTransformer(columns=['NAME', 'ZONE', 'Brand',
                                                      'MC'])],
                ['Cyclic_encoding',
                 CatBoostEncodingTransformer(columns=['Fdate_mo...
                                             method='FeatureWiz',
                                             model=LGBMRegressor(device_type='gpu',
                                                                 drop_rate=None,
                                                                 drop_seed=120,
                                                                 gpu_use_dp=False,
                                                                 learning_rate=0.05839371330872053,
                                                                 max_bin=63,
                                                                 max_depth=6,
                                                                 min_child_samples=17,
                                                                 min_split_gain=0.6513291622847881,
                                                                 num_leaves=644,
                                                                 random_state=120,
                                                                 reg_alpha=2.003101175922368,
                                                                 reg_lambda=64.04530018523234,
                                                                 subsample=0.5905424416170703,
                                                                 subsample_freq=5)))])",no,FeatureWiz,,retained,no,16.733862140422495,4.838236309393575,63.26207624664344,17.229400308507547,4.8637691062431125,65.6896626467052,COMPLETE
17,92.93282005394629,2022-10-24 18:42:00.549370,2022-10-24 18:42:18.714742,0 days 00:00:18.165372,dart,gpu,yes,0.7901754142222933,ANOVA,False,0.07033017343081806,63,6,24,0.6462012213739682,360,20.0,0.2995844920436167,0.2081459532712208,0.6879186491178053,6,"Pipeline(memory='Caching',
         steps=[['rare_data',
                 RareLabelEncoder(variables=['NAME', 'ZONE', 'Brand', 'MC'])],
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['nominal_encoding',
                 CatBoostEncodingTransformer(columns=['NAME', 'ZONE', 'Brand',
                                                      'MC'])],
                ['Cyclic_encoding',
                 CatBoostEncodingTransformer(columns=['Fdate_mo...
                                             model=LGBMRegressor(boosting_type='dart',
                                                                 device_type='gpu',
                                                                 drop_rate=0.7901754142222933,
                                                                 drop_seed=120,
                                                                 gpu_use_dp=False,
                                                                 learning_rate=0.07033017343081806,
                                                                 max_bin=63,
                                                                 max_depth=6,
                                                                 min_child_samples=24,
                                                                 min_split_gain=0.6462012213739682,
                                                                 num_leaves=360,
                                                                 random_state=120,
                                                                 reg_alpha=0.2995844920436167,
                                                                 reg_lambda=0.2081459532712208,
                                                                 subsample=0.6879186491178053,
                                                                 subsample_freq=6),
                                             number=20))])",yes,ANOVA,20.0,retained,no,38.47690183337922,16.839906230694137,90.20637520116311,38.87097230231158,16.85370135522965,92.93282005394629,COMPLETE
18,64.2177898592097,2022-10-24 18:42:18.885280,2022-10-24 18:42:38.384528,0 days 00:00:19.499248,gbdt,gpu,yes,,ANOVA,False,0.05466672928795702,63,10,42,2.726055713110848,1025,14.0,1.69496004867672,0.10662186351548861,0.6501703734399913,2,"Pipeline(memory='Caching',
         steps=[['rare_data',
                 RareLabelEncoder(variables=['NAME', 'ZONE', 'Brand', 'MC'])],
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['nominal_encoding',
                 CatBoostEncodingTransformer(columns=['NAME', 'ZONE', 'Brand',
                                                      'MC'])],
                ['Cyclic_encoding',
                 CatBoostEncodingTransformer(columns=['Fdate_mo...
                                             method='ANOVA',
                                             model=LGBMRegressor(device_type='gpu',
                                                                 drop_rate=None,
                                                                 drop_seed=120,
                                                                 gpu_use_dp=False,
                                                                 learning_rate=0.05466672928795702,
                                                                 max_bin=63,
                                                                 max_depth=10,
                                                                 min_child_samples=42,
                                                                 min_split_gain=2.726055713110848,
                                                                 num_leaves=1025,
                                                                 random_state=120,
                                                                 reg_alpha=1.69496004867672,
                                                                 reg_lambda=0.10662186351548861,
                                                                 subsample=0.6501703734399913,
                                                                 subsample_freq=2),
                                             number=14))])",yes,ANOVA,14.0,retained,no,15.466203477958812,4.044920688020206,58.187088013237,17.016597081799915,4.346043586930818,64.2177898592097,COMPLETE
19,65.37034207604152,2022-10-24 18:42:38.573998,2022-10-24 18:42:50.238419,0 days 00:00:11.664421,gbdt,gpu,yes,,ANOVA,False,0.036644884760073035,63,6,15,3.9398840478074093,2038,13.0,15.222028834217094,0.10333425129664185,0.6619760274209784,1,"Pipeline(memory='Caching',
         steps=[['rare_data',
                 RareLabelEncoder(variables=['NAME', 'ZONE', 'Brand', 'MC'])],
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['nominal_encoding',
                 CatBoostEncodingTransformer(columns=['NAME', 'ZONE', 'Brand',
                                                      'MC'])],
                ['Cyclic_encoding',
                 CatBoostEncodingTransformer(columns=['Fdate_mo...
                                             model=LGBMRegressor(device_type='gpu',
                                                                 drop_rate=None,
                                                                 drop_seed=120,
                                                                 gpu_use_dp=False,
                                                                 learning_rate=0.036644884760073035,
                                                                 max_bin=63,
                                                                 max_depth=6,
                                                                 min_child_samples=15,
                                                                 min_split_gain=3.9398840478074093,
                                                                 num_leaves=2038,
                                                                 random_state=120,
                                                                 reg_alpha=15.222028834217094,
                                                                 reg_lambda=0.10333425129664185,
                                                                 subsample=0.6619760274209784,
                                                                 subsample_freq=1),
                                             number=13))])",yes,ANOVA,13.0,retained,no,16.018014533737034,4.557765638021574,55.312617216683975,17.39414551674572,4.577385676096134,65.37034207604152,COMPLETE
