number,value,datetime_start,datetime_complete,duration,params_boosting_type,params_device_type,params_drop_correlated,params_drop_rate,params_feature_selection,params_gpu_use_dp,params_learning_rate,params_max_bin,params_max_depth,params_min_child_samples,params_min_split_gain,params_num_leaves,params_number_features,params_reg_alpha,params_reg_lambda,params_subsample,params_subsample_freq,user_attrs_Pipeline,user_attrs_drop_correlated,user_attrs_feature_selection,user_attrs_number_features,user_attrs_outlier_indicator,user_attrs_scaling_indicator,user_attrs_train_mean_ae,user_attrs_train_median_ae,user_attrs_train_rmse,user_attrs_val_mean_ae,user_attrs_val_median_ae,user_attrs_val_rmse,state
10,84.1331249336343,2022-10-24 19:11:20.878958,2022-10-24 19:11:34.675541,0 days 00:00:13.796583,dart,gpu,no,0.014550361158888428,ANOVA,False,0.022679407939439525,63,10,66,0.86320583148023,753,6.0,0.3944041057812969,1.6298524771506977,0.953890889745239,1,"Pipeline(memory='Caching',
         steps=[['rare_data',
                 RareLabelEncoder(variables=['NAME', 'ZONE', 'Brand', 'MC'])],
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['nominal_encoding',
                 CatBoostEncodingTransformer(columns=['NAME', 'ZONE', 'Brand',
                                                      'MC'])],
                ['Cyclic_encoding',
                 CatBoostEncodingTransformer(columns=['Fdate_mo...
                                             model=LGBMRegressor(boosting_type='dart',
                                                                 device_type='gpu',
                                                                 drop_rate=0.014550361158888428,
                                                                 drop_seed=120,
                                                                 gpu_use_dp=False,
                                                                 learning_rate=0.022679407939439525,
                                                                 max_bin=63,
                                                                 max_depth=10,
                                                                 min_child_samples=66,
                                                                 min_split_gain=0.86320583148023,
                                                                 num_leaves=753,
                                                                 random_state=120,
                                                                 reg_alpha=0.3944041057812969,
                                                                 reg_lambda=1.6298524771506977,
                                                                 subsample=0.953890889745239,
                                                                 subsample_freq=1),
                                             number=6))])",no,ANOVA,6.0,retained,no,34.12648461467446,19.465293746051135,82.97261482766872,34.40332478686302,19.4834401772159,84.1331249336343,COMPLETE
11,65.98350761247973,2022-10-24 19:11:34.855096,2022-10-24 19:12:08.962115,0 days 00:00:34.107019,gbdt,gpu,,,FeatureWiz,False,0.10534757568642568,63,11,83,2.202491204725895,3501,,0.8111798824164462,0.9427829885558668,0.5283909492985056,4,"Pipeline(memory='Caching',
         steps=[['rare_data',
                 RareLabelEncoder(variables=['NAME', 'ZONE', 'Brand', 'MC'])],
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['nominal_encoding',
                 CatBoostEncodingTransformer(columns=['NAME', 'ZONE', 'Brand',
                                                      'MC'])],
                ['Cyclic_encoding',
                 CatBoostEncodingTransformer(columns=['Fdate_mo...
                                             method='FeatureWiz',
                                             model=LGBMRegressor(device_type='gpu',
                                                                 drop_rate=None,
                                                                 drop_seed=120,
                                                                 gpu_use_dp=False,
                                                                 learning_rate=0.10534757568642568,
                                                                 max_bin=63,
                                                                 max_depth=11,
                                                                 min_child_samples=83,
                                                                 min_split_gain=2.202491204725895,
                                                                 num_leaves=3501,
                                                                 random_state=120,
                                                                 reg_alpha=0.8111798824164462,
                                                                 reg_lambda=0.9427829885558668,
                                                                 subsample=0.5283909492985056,
                                                                 subsample_freq=4)))])",no,FeatureWiz,,retained,no,16.297726507931042,4.27343963731276,62.77557363559571,17.24985436967813,4.50227713278002,65.98350761247973,COMPLETE
12,67.05225451838537,2022-10-24 19:12:09.138191,2022-10-24 19:12:26.897013,0 days 00:00:17.758822,gbdt,gpu,yes,,ANOVA,False,0.028174025732925576,63,12,19,1.5602897532860496,99,17.0,2.9529808030518754,0.12944751969706247,0.7842791565217194,2,"Pipeline(memory='Caching',
         steps=[['rare_data',
                 RareLabelEncoder(variables=['NAME', 'ZONE', 'Brand', 'MC'])],
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['nominal_encoding',
                 CatBoostEncodingTransformer(columns=['NAME', 'ZONE', 'Brand',
                                                      'MC'])],
                ['Cyclic_encoding',
                 CatBoostEncodingTransformer(columns=['Fdate_mo...
                                             method='ANOVA',
                                             model=LGBMRegressor(device_type='gpu',
                                                                 drop_rate=None,
                                                                 drop_seed=120,
                                                                 gpu_use_dp=False,
                                                                 learning_rate=0.028174025732925576,
                                                                 max_bin=63,
                                                                 max_depth=12,
                                                                 min_child_samples=19,
                                                                 min_split_gain=1.5602897532860496,
                                                                 num_leaves=99,
                                                                 random_state=120,
                                                                 reg_alpha=2.9529808030518754,
                                                                 reg_lambda=0.12944751969706247,
                                                                 subsample=0.7842791565217194,
                                                                 subsample_freq=2),
                                             number=17))])",yes,ANOVA,17.0,retained,no,16.997742831681364,5.250854142019462,57.4557421603395,18.621168404125083,5.320987223355786,67.05225451838537,COMPLETE
13,87.9125677118597,2022-10-24 19:12:27.076238,2022-10-24 19:12:58.646126,0 days 00:00:31.569888,gbdt,gpu,,,FeatureWiz,False,0.014049124738701733,63,8,73,9.55754220712039,3950,,11.452514969898344,1.5755108086956626,0.6422080162164397,1,"Pipeline(memory='Caching',
         steps=[['rare_data',
                 RareLabelEncoder(variables=['NAME', 'ZONE', 'Brand', 'MC'])],
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['nominal_encoding',
                 CatBoostEncodingTransformer(columns=['NAME', 'ZONE', 'Brand',
                                                      'MC'])],
                ['Cyclic_encoding',
                 CatBoostEncodingTransformer(columns=['Fdate_mo...
                                             method='FeatureWiz',
                                             model=LGBMRegressor(device_type='gpu',
                                                                 drop_rate=None,
                                                                 drop_seed=120,
                                                                 gpu_use_dp=False,
                                                                 learning_rate=0.014049124738701733,
                                                                 max_bin=63,
                                                                 max_depth=8,
                                                                 min_child_samples=73,
                                                                 min_split_gain=9.55754220712039,
                                                                 num_leaves=3950,
                                                                 random_state=120,
                                                                 reg_alpha=11.452514969898344,
                                                                 reg_lambda=1.5755108086956626,
                                                                 subsample=0.6422080162164397,
                                                                 subsample_freq=1)))])",no,FeatureWiz,,retained,no,36.92626799089725,21.618933885356494,86.73706498914949,37.24454317690596,21.646509648171975,87.9125677118597,COMPLETE
14,65.0191477241252,2022-10-24 19:12:58.823409,2022-10-24 19:13:21.633507,0 days 00:00:22.810098,gbdt,gpu,yes,,MutualInformation,False,0.043939313213052326,63,10,37,0.3549843672427244,48,21.0,0.2393994586940232,4.8896987255563245,0.700246766231126,3,"Pipeline(memory='Caching',
         steps=[['rare_data',
                 RareLabelEncoder(variables=['NAME', 'ZONE', 'Brand', 'MC'])],
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['nominal_encoding',
                 CatBoostEncodingTransformer(columns=['NAME', 'ZONE', 'Brand',
                                                      'MC'])],
                ['Cyclic_encoding',
                 CatBoostEncodingTransformer(columns=['Fdate_mo...
                                             method='MutualInformation',
                                             model=LGBMRegressor(device_type='gpu',
                                                                 drop_rate=None,
                                                                 drop_seed=120,
                                                                 gpu_use_dp=False,
                                                                 learning_rate=0.043939313213052326,
                                                                 max_bin=63,
                                                                 max_depth=10,
                                                                 min_child_samples=37,
                                                                 min_split_gain=0.3549843672427244,
                                                                 num_leaves=48,
                                                                 random_state=120,
                                                                 reg_alpha=0.2393994586940232,
                                                                 reg_lambda=4.8896987255563245,
                                                                 subsample=0.700246766231126,
                                                                 subsample_freq=3),
                                             number=21))])",yes,MutualInformation,21.0,retained,no,16.15163839743431,4.316886060569682,59.95519911571034,17.115449836125208,4.436376890287556,65.0191477241252,COMPLETE
15,69.18926443066373,2022-10-24 19:13:21.818126,2022-10-24 19:13:43.005522,0 days 00:00:21.187396,gbdt,gpu,yes,,MutualInformation,False,0.027178498197790744,63,8,50,0.2052883370110972,667,18.0,0.6790561383355466,24.988235625585972,0.6940749228622118,5,"Pipeline(memory='Caching',
         steps=[['rare_data',
                 RareLabelEncoder(variables=['NAME', 'ZONE', 'Brand', 'MC'])],
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['nominal_encoding',
                 CatBoostEncodingTransformer(columns=['NAME', 'ZONE', 'Brand',
                                                      'MC'])],
                ['Cyclic_encoding',
                 CatBoostEncodingTransformer(columns=['Fdate_mo...
                                             method='MutualInformation',
                                             model=LGBMRegressor(device_type='gpu',
                                                                 drop_rate=None,
                                                                 drop_seed=120,
                                                                 gpu_use_dp=False,
                                                                 learning_rate=0.027178498197790744,
                                                                 max_bin=63,
                                                                 max_depth=8,
                                                                 min_child_samples=50,
                                                                 min_split_gain=0.2052883370110972,
                                                                 num_leaves=667,
                                                                 random_state=120,
                                                                 reg_alpha=0.6790561383355466,
                                                                 reg_lambda=24.988235625585972,
                                                                 subsample=0.6940749228622118,
                                                                 subsample_freq=5),
                                             number=18))])",yes,MutualInformation,18.0,retained,no,19.739742449660984,6.1067739413938105,67.69161395282217,20.022637286821922,6.142319510643681,69.18926443066373,COMPLETE
16,65.52133605697057,2022-10-24 19:13:43.185269,2022-10-24 19:14:11.708258,0 days 00:00:28.522989,gbdt,gpu,yes,,MutualInformation,False,0.057034922483373114,63,10,11,0.9774537342917364,606,19.0,0.7567682835527068,4.317563825219624,0.5331994135375966,1,"Pipeline(memory='Caching',
         steps=[['rare_data',
                 RareLabelEncoder(variables=['NAME', 'ZONE', 'Brand', 'MC'])],
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['nominal_encoding',
                 CatBoostEncodingTransformer(columns=['NAME', 'ZONE', 'Brand',
                                                      'MC'])],
                ['Cyclic_encoding',
                 CatBoostEncodingTransformer(columns=['Fdate_mo...
                                             method='MutualInformation',
                                             model=LGBMRegressor(device_type='gpu',
                                                                 drop_rate=None,
                                                                 drop_seed=120,
                                                                 gpu_use_dp=False,
                                                                 learning_rate=0.057034922483373114,
                                                                 max_bin=63,
                                                                 max_depth=10,
                                                                 min_child_samples=11,
                                                                 min_split_gain=0.9774537342917364,
                                                                 num_leaves=606,
                                                                 random_state=120,
                                                                 reg_alpha=0.7567682835527068,
                                                                 reg_lambda=4.317563825219624,
                                                                 subsample=0.5331994135375966,
                                                                 subsample_freq=1),
                                             number=19))])",yes,MutualInformation,19.0,retained,no,14.20135286095884,3.933635136561893,52.59782363454951,16.916396417344036,4.192448222823143,65.52133605697057,COMPLETE
17,65.36274898918846,2022-10-24 19:14:11.880877,2022-10-24 19:14:25.135987,0 days 00:00:13.255110,gbdt,gpu,yes,,ANOVA,False,0.0837607220310617,63,8,50,0.8803717601904439,1164,15.0,1.004093700101414,0.8566475893415693,0.6763897763244496,5,"Pipeline(memory='Caching',
         steps=[['rare_data',
                 RareLabelEncoder(variables=['NAME', 'ZONE', 'Brand', 'MC'])],
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['nominal_encoding',
                 CatBoostEncodingTransformer(columns=['NAME', 'ZONE', 'Brand',
                                                      'MC'])],
                ['Cyclic_encoding',
                 CatBoostEncodingTransformer(columns=['Fdate_mo...
                                             method='ANOVA',
                                             model=LGBMRegressor(device_type='gpu',
                                                                 drop_rate=None,
                                                                 drop_seed=120,
                                                                 gpu_use_dp=False,
                                                                 learning_rate=0.0837607220310617,
                                                                 max_bin=63,
                                                                 max_depth=8,
                                                                 min_child_samples=50,
                                                                 min_split_gain=0.8803717601904439,
                                                                 num_leaves=1164,
                                                                 random_state=120,
                                                                 reg_alpha=1.004093700101414,
                                                                 reg_lambda=0.8566475893415693,
                                                                 subsample=0.6763897763244496,
                                                                 subsample_freq=5),
                                             number=15))])",yes,ANOVA,15.0,retained,no,15.950498705581643,4.4282064003201995,58.579561868111085,17.434174990676883,4.6204383298977465,65.36274898918846,COMPLETE
18,102.57315155159391,2022-10-24 19:14:25.323829,2022-10-24 19:14:51.684033,0 days 00:00:26.360204,dart,gpu,yes,0.7901754142222933,ANOVA,False,0.05864974838498291,63,12,40,0.15212573745972474,369,23.0,1.8576917221802673,0.24548706846228205,0.5823062291580725,3,"Pipeline(memory='Caching',
         steps=[['rare_data',
                 RareLabelEncoder(variables=['NAME', 'ZONE', 'Brand', 'MC'])],
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['nominal_encoding',
                 CatBoostEncodingTransformer(columns=['NAME', 'ZONE', 'Brand',
                                                      'MC'])],
                ['Cyclic_encoding',
                 CatBoostEncodingTransformer(columns=['Fdate_mo...
                                             model=LGBMRegressor(boosting_type='dart',
                                                                 device_type='gpu',
                                                                 drop_rate=0.7901754142222933,
                                                                 drop_seed=120,
                                                                 gpu_use_dp=False,
                                                                 learning_rate=0.05864974838498291,
                                                                 max_bin=63,
                                                                 max_depth=12,
                                                                 min_child_samples=40,
                                                                 min_split_gain=0.15212573745972474,
                                                                 num_leaves=369,
                                                                 random_state=120,
                                                                 reg_alpha=1.8576917221802673,
                                                                 reg_lambda=0.24548706846228205,
                                                                 subsample=0.5823062291580725,
                                                                 subsample_freq=3),
                                             number=23))])",yes,ANOVA,23.0,retained,no,43.9422719713952,18.962877465605786,100.55168345813274,44.45247121317342,19.095775756192083,102.57315155159391,COMPLETE
19,64.81202952098955,2022-10-24 19:14:51.857350,2022-10-24 19:15:13.884501,0 days 00:00:22.027151,gbdt,gpu,yes,,MutualInformation,False,0.09781860933143795,63,12,86,0.11152775202378422,849,30.0,1.2289165457838203,6.698626520746781,0.5359431279058575,1,"Pipeline(memory='Caching',
         steps=[['rare_data',
                 RareLabelEncoder(variables=['NAME', 'ZONE', 'Brand', 'MC'])],
                ['feature_engine', FeatureEngineTransformer()],
                ['interval_encoding', IntervalDataTransformer()],
                ['nominal_encoding',
                 CatBoostEncodingTransformer(columns=['NAME', 'ZONE', 'Brand',
                                                      'MC'])],
                ['Cyclic_encoding',
                 CatBoostEncodingTransformer(columns=['Fdate_mo...
                                             method='MutualInformation',
                                             model=LGBMRegressor(device_type='gpu',
                                                                 drop_rate=None,
                                                                 drop_seed=120,
                                                                 gpu_use_dp=False,
                                                                 learning_rate=0.09781860933143795,
                                                                 max_bin=63,
                                                                 max_depth=12,
                                                                 min_child_samples=86,
                                                                 min_split_gain=0.11152775202378422,
                                                                 num_leaves=849,
                                                                 random_state=120,
                                                                 reg_alpha=1.2289165457838203,
                                                                 reg_lambda=6.698626520746781,
                                                                 subsample=0.5359431279058575,
                                                                 subsample_freq=1),
                                             number=30))])",yes,MutualInformation,30.0,retained,no,16.22959485696133,4.283248353170147,61.838921856334856,17.083042141575422,4.491653110600297,64.81202952098955,COMPLETE
